customer_id,account_id,account_type,account_open_date,kyc_verified_status,customer_age,customer_occupation,customer_income_range,customer_risk_category,credit_score,average_monthly_balance,is_mule_account
CUST00298,ACC00298,Savings,2025-05-17,Pending,48,Teacher,Low,Low,696,312094,0
CUST00299,ACC00299,Current,2022-09-08,Verified,51,Engineer,High,Medium,847,91994,0
CUST00300,ACC00300,Current,2022-04-11,Verified,40,Freelancer,Medium,Medium,633,468929,0
CUST00301,ACC00301,Current,2023-04-07,Verified,21,Business,High,Low,716,155375,0
CUST00302,ACC00302,Current,2023-06-17,Pending,22,Unemployed,Low,Medium,662,151812,0
CUST00303,ACC00303,Current,2025-01-12,Verified,55,Unemployed,High,Medium,608,340785,0
CUST00304,ACC00304,Savings,2022-03-15,Verified,43,Student,Low,Low,647,282451,0
CUST00305,ACC00305,Savings,2023-10-18,Pending,44,Engineer,Low,Medium,625,142359,0
CUST00306,ACC00306,Current,2022-10-05,Verified,38,Business,Low,Low,704,184390,0
CUST00307,ACC00307,Savings,2024-01-21,Pending,24,Student,High,Low,617,113662,0
CUST00308,ACC00308,Current,2025-07-19,Pending,61,Unemployed,High,Medium,744,355617,0
CUST00309,ACC00309,Current,2022-05-05,Verified,52,Business,Medium,Low,763,79913,0
CUST00310,ACC00310,Savings,2024-03-04,Pending,28,Engineer,High,Medium,756,302746,0
CUST00311,ACC00311,Current,2023-09-25,Verified,31,Teacher,Medium,Medium,621,346130,0
CUST00312,ACC00312,Current,2024-06-22,Pending,63,Freelancer,High,Low,784,29787,0
CUST00313,ACC00313,Current,2022-09-05,Pending,59,Business,Low,Medium,653,435546,0
CUST00314,ACC00314,Savings,2023-11-15,Pending,43,Engineer,Low,Medium,610,400932,0
CUST00315,ACC00315,Savings,2024-09-04,Verified,55,Business,Medium,Medium,747,137487,0
CUST00316,ACC00316,Savings,2025-01-12,Verified,59,Teacher,High,Low,697,36609,0
CUST00317,ACC00317,Savings,2022-12-26,Verified,52,Freelancer,Low,Low,677,441193,0
CUST00318,ACC00318,Savings,2022-06-24,Pending,24,Freelancer,Medium,Medium,735,484004,0
CUST00319,ACC00319,Savings,2025-08-22,Pending,51,Teacher,Low,Low,818,260779,0
CUST00320,ACC00320,Current,2023-11-24,Verified,52,Freelancer,Low,Medium,640,236594,0
CUST00321,ACC00321,Savings,2023-01-26,Verified,35,Freelancer,Low,Low,700,463389,0
CUST00322,ACC00322,Current,2024-06-27,Verified,53,Freelancer,High,Medium,820,316572,0
CUST00323,ACC00323,Savings,2024-12-16,Verified,46,Unemployed,Low,Medium,790,267346,0
CUST00324,ACC00324,Savings,2022-05-09,Verified,65,Freelancer,High,Medium,783,235034,0
CUST00325,ACC00325,Savings,2024-01-26,Verified,46,Teacher,Low,Medium,623,484566,0
CUST00326,ACC00326,Current,2025-01-26,Pending,21,Freelancer,Medium,Medium,703,410171,0
CUST00327,ACC00327,Savings,2024-08-16,Verified,18,Student,High,Low,681,33722,0
CUST00328,ACC00328,Current,2024-05-26,Verified,29,Student,Medium,Low,730,64342,0
CUST00329,ACC00329,Savings,2025-05-04,Verified,42,Student,High,Medium,739,73893,0
CUST00330,ACC00330,Savings,2024-03-30,Verified,21,Engineer,High,Medium,797,462110,0
CUST00331,ACC00331,Current,2022-09-11,Verified,55,Engineer,Medium,Medium,699,232563,0
CUST00332,ACC00332,Current,2023-07-31,Verified,30,Unemployed,Medium,Low,784,157672,0
CUST00333,ACC00333,Current,2023-03-16,Verified,25,Teacher,Low,Medium,693,88462,0
CUST00334,ACC00334,Current,2022-04-26,Verified,23,Teacher,High,Medium,755,37475,0
CUST00335,ACC00335,Current,2022-08-11,Verified,46,Unemployed,High,Medium,840,370211,0
CUST00336,ACC00336,Current,2024-12-28,Verified,37,Engineer,Low,Medium,794,347037,0
CUST00337,ACC00337,Savings,2022-09-27,Verified,52,Unemployed,Low,Medium,760,104739,0
CUST00338,ACC00338,Savings,2023-09-19,Pending,57,Engineer,High,Medium,626,192389,0
CUST00339,ACC00339,Savings,2025-01-10,Verified,23,Freelancer,Low,Low,697,353436,0
CUST00340,ACC00340,Current,2024-10-17,Verified,30,Freelancer,Medium,Low,607,433347,0
CUST00341,ACC00341,Current,2023-06-04,Verified,25,Teacher,High,Medium,839,339376,0
CUST00342,ACC00342,Current,2022-04-05,Verified,37,Teacher,Low,Medium,721,189817,0
CUST00343,ACC00343,Current,2022-10-15,Verified,63,Freelancer,Low,Medium,773,57439,0
CUST00344,ACC00344,Current,2023-09-21,Verified,28,Engineer,Medium,Medium,668,225994,0
CUST00345,ACC00345,Savings,2024-12-20,Verified,57,Student,Low,Medium,716,427719,0
CUST00346,ACC00346,Savings,2025-05-20,Verified,53,Unemployed,Low,Medium,701,496930,0
CUST00347,ACC00347,Current,2024-07-25,Verified,48,Teacher,Medium,Low,750,47691,0
CUST00348,ACC00348,Savings,2025-04-14,Pending,29,Teacher,Medium,Medium,734,397276,0
CUST00349,ACC00349,Savings,2023-08-03,Verified,39,Business,Low,Medium,624,422739,0
CUST00350,ACC00350,Savings,2022-03-21,Verified,42,Freelancer,Medium,Low,733,307774,0
CUST00351,ACC00351,Savings,2024-10-26,Verified,64,Teacher,Low,Medium,688,395724,0
CUST00352,ACC00352,Savings,2022-07-16,Verified,21,Student,Low,Low,695,34520,0
CUST00353,ACC00353,Current,2024-01-10,Verified,58,Teacher,Medium,Low,604,290408,0
CUST00354,ACC00354,Current,2023-11-30,Verified,46,Unemployed,Medium,Medium,694,240275,0
CUST00355,ACC00355,Current,2023-03-02,Pending,45,Student,High,Medium,750,180415,0
CUST00356,ACC00356,Savings,2025-01-12,Verified,48,Student,High,Medium,808,266845,0
CUST00357,ACC00357,Savings,2024-11-15,Verified,18,Freelancer,Low,Low,681,154083,0
CUST00358,ACC00358,Savings,2024-02-13,Verified,51,Teacher,Low,Medium,757,291485,0
CUST00359,ACC00359,Current,2023-02-16,Verified,25,Business,High,Low,630,44160,0
CUST00360,ACC00360,Savings,2024-03-09,Pending,53,Unemployed,Low,Low,763,184047,0
CUST00361,ACC00361,Current,2023-08-09,Verified,29,Student,Medium,Medium,697,268144,0
CUST00362,ACC00362,Current,2023-09-02,Verified,57,Student,High,Low,618,287542,0
CUST00363,ACC00363,Current,2025-07-11,Verified,62,Business,Medium,Medium,636,341792,0
CUST00364,ACC00364,Savings,2024-11-04,Verified,29,Teacher,Low,Low,690,281736,0
CUST00365,ACC00365,Current,2025-08-04,Verified,22,Business,Medium,Medium,628,28461,0
CUST00366,ACC00366,Current,2024-10-03,Verified,40,Teacher,Low,Low,750,61045,0
CUST00367,ACC00367,Savings,2022-12-21,Pending,50,Student,Medium,Medium,627,428391,0
CUST00368,ACC00368,Current,2022-07-20,Verified,45,Unemployed,High,Low,841,297142,0
CUST00369,ACC00369,Savings,2023-07-05,Verified,21,Teacher,High,Medium,702,21884,0
CUST00370,ACC00370,Current,2024-09-23,Verified,19,Student,Medium,Medium,744,256901,0
CUST00371,ACC00371,Savings,2025-04-08,Verified,21,Unemployed,Medium,Low,696,20749,0
CUST00372,ACC00372,Current,2024-06-18,Verified,62,Business,Low,Low,605,83766,0
CUST00373,ACC00373,Savings,2023-05-03,Pending,55,Business,Medium,Low,637,338070,0
CUST00374,ACC00374,Savings,2024-01-30,Verified,40,Engineer,Low,Low,670,23439,0
CUST00375,ACC00375,Savings,2022-11-02,Verified,51,Unemployed,Medium,Low,753,403710,0
CUST00376,ACC00376,Current,2022-09-04,Verified,22,Freelancer,Medium,Medium,666,334052,0
CUST00377,ACC00377,Current,2022-07-03,Pending,49,Student,Low,Low,805,104366,0
CUST00378,ACC00378,Current,2024-02-24,Verified,38,Freelancer,High,Medium,722,113254,0
CUST00379,ACC00379,Savings,2022-11-11,Verified,34,Student,Low,Medium,649,160278,0
CUST00380,ACC00380,Savings,2023-08-07,Verified,54,Business,Low,Medium,779,117699,0
CUST00381,ACC00381,Savings,2023-04-16,Verified,50,Student,Medium,Medium,665,118697,0
CUST00382,ACC00382,Savings,2022-04-01,Verified,54,Business,High,Low,635,265068,0
CUST00383,ACC00383,Current,2022-07-05,Verified,50,Engineer,Medium,Medium,604,130087,0
CUST00384,ACC00384,Savings,2023-08-28,Pending,48,Teacher,High,Medium,820,359490,0
CUST00385,ACC00385,Savings,2024-09-18,Pending,39,Business,Low,Low,652,139958,0
CUST00386,ACC00386,Current,2025-05-28,Verified,58,Teacher,Medium,Medium,719,180958,0
CUST00387,ACC00387,Savings,2024-03-19,Verified,25,Unemployed,High,Low,695,224090,0
CUST00388,ACC00388,Current,2022-06-23,Pending,42,Business,High,Medium,738,482257,0
CUST00389,ACC00389,Current,2022-09-20,Verified,35,Engineer,Medium,Low,741,212432,0
CUST00390,ACC00390,Current,2025-01-28,Verified,22,Student,Low,Low,637,297867,0
CUST00391,ACC00391,Current,2022-07-29,Verified,58,Student,High,Medium,613,135121,0
CUST00392,ACC00392,Savings,2023-09-22,Pending,34,Student,High,Medium,662,481213,0
CUST00393,ACC00393,Current,2022-01-22,Verified,46,Business,Medium,Medium,814,77465,0
CUST00394,ACC00394,Savings,2023-07-23,Verified,47,Business,Medium,Low,748,422580,0
CUST00395,ACC00395,Current,2024-05-04,Verified,31,Unemployed,Medium,Medium,802,95362,0
CUST00396,ACC00396,Current,2023-06-28,Pending,49,Teacher,Low,Low,826,400649,0
CUST00397,ACC00397,Current,2022-06-23,Verified,25,Unemployed,Medium,Medium,810,483070,0
CUST00398,ACC00398,Savings,2022-06-09,Verified,65,Teacher,Medium,Medium,727,89088,0
CUST00399,ACC00399,Savings,2023-02-16,Verified,29,Business,Low,Low,620,98964,0
CUST00400,ACC00400,Savings,2024-06-11,Verified,30,Engineer,Low,Low,846,492944,0
CUST00401,ACC00401,Savings,2024-09-18,Verified,27,Teacher,Low,Medium,666,422754,0
CUST00402,ACC00402,Savings,2024-08-03,Verified,62,Student,Medium,Medium,792,185870,0
CUST00403,ACC00403,Current,2023-08-26,Pending,37,Student,High,Low,813,221027,0
CUST00404,ACC00404,Current,2023-07-19,Pending,38,Engineer,High,Medium,619,98962,0
CUST00405,ACC00405,Current,2024-10-27,Verified,65,Business,High,Low,824,142958,0
CUST00406,ACC00406,Current,2022-02-18,Verified,47,Student,High,Medium,835,326813,0
CUST00407,ACC00407,Savings,2024-11-27,Verified,28,Engineer,Low,Low,715,214457,0
CUST00408,ACC00408,Current,2024-02-08,Verified,30,Engineer,High,Medium,604,271214,0
CUST00409,ACC00409,Savings,2023-07-31,Pending,63,Freelancer,Low,Medium,624,189368,0
CUST00410,ACC00410,Current,2023-10-09,Verified,33,Freelancer,Low,Medium,718,278617,0
CUST00411,ACC00411,Savings,2022-11-10,Verified,39,Unemployed,Medium,Low,703,55832,0
CUST00412,ACC00412,Current,2023-06-08,Verified,55,Student,Low,Low,742,233581,0
CUST00413,ACC00413,Savings,2023-08-30,Pending,49,Freelancer,High,Medium,789,342885,0
CUST00414,ACC00414,Savings,2023-09-06,Pending,45,Unemployed,High,Medium,839,384378,0
CUST00415,ACC00415,Current,2025-05-24,Verified,27,Student,Medium,Low,811,274802,0
CUST00416,ACC00416,Savings,2022-12-02,Verified,35,Freelancer,Low,Low,606,393851,0
CUST00417,ACC00417,Savings,2025-07-24,Pending,38,Unemployed,Low,Low,769,416775,0
CUST00418,ACC00418,Savings,2024-12-24,Verified,47,Engineer,Low,Low,771,342841,0
CUST00419,ACC00419,Savings,2024-09-29,Verified,42,Freelancer,Medium,Low,685,92641,0
CUST00420,ACC00420,Current,2023-03-06,Pending,59,Unemployed,Low,Low,601,283096,0
CUST00421,ACC00421,Current,2022-02-19,Verified,54,Engineer,Low,Medium,662,367707,0
CUST00422,ACC00422,Current,2022-08-24,Verified,54,Engineer,Low,Low,813,184799,0
CUST00423,ACC00423,Savings,2022-08-26,Verified,29,Teacher,Medium,Medium,831,423479,0
CUST00424,ACC00424,Current,2023-10-12,Verified,62,Business,Medium,Medium,818,205218,0
CUST00425,ACC00425,Savings,2025-04-13,Verified,41,Engineer,Medium,Medium,612,421125,0
CUST00426,ACC00426,Savings,2024-12-01,Verified,28,Teacher,Medium,Low,617,150893,0
CUST00427,ACC00427,Current,2025-07-06,Verified,53,Teacher,High,Low,628,37350,0
CUST00428,ACC00428,Savings,2022-08-05,Pending,58,Unemployed,Medium,Low,692,354418,0
CUST00429,ACC00429,Savings,2023-11-19,Verified,48,Business,Low,Medium,600,24256,0
CUST00430,ACC00430,Current,2024-02-25,Pending,62,Unemployed,Medium,Low,715,469081,0
CUST00431,ACC00431,Savings,2024-06-08,Verified,41,Freelancer,Low,Low,699,74147,0
CUST00432,ACC00432,Current,2024-06-09,Verified,40,Student,High,Medium,742,499969,0
CUST00433,ACC00433,Savings,2024-10-04,Verified,41,Freelancer,Medium,Low,848,300270,0
CUST00434,ACC00434,Current,2023-07-18,Pending,34,Engineer,High,Low,818,235189,0
CUST00435,ACC00435,Savings,2023-08-07,Pending,26,Student,Medium,Low,754,258984,0
CUST00436,ACC00436,Current,2025-02-06,Pending,59,Teacher,Medium,Low,680,334497,0
CUST00437,ACC00437,Savings,2023-12-04,Verified,21,Student,High,Low,754,44217,0
CUST00438,ACC00438,Savings,2022-07-20,Verified,20,Teacher,High,Low,845,269914,0
CUST00439,ACC00439,Savings,2025-03-01,Verified,30,Freelancer,High,Low,713,184417,0
CUST00440,ACC00440,Savings,2022-08-21,Pending,51,Teacher,Medium,Medium,668,451040,0
CUST00441,ACC00441,Savings,2025-02-23,Pending,63,Unemployed,Low,Medium,766,339566,0
CUST00442,ACC00442,Current,2024-03-31,Verified,52,Business,Medium,Medium,802,97375,0
CUST00443,ACC00443,Savings,2022-07-07,Verified,41,Student,High,Low,777,310865,0
CUST00444,ACC00444,Savings,2024-08-06,Pending,26,Engineer,Medium,Medium,733,54701,0
CUST00445,ACC00445,Current,2022-05-01,Pending,35,Unemployed,Low,Medium,606,452828,0
CUST00446,ACC00446,Savings,2025-06-26,Pending,35,Freelancer,Medium,Low,670,46454,0
CUST00447,ACC00447,Current,2024-11-14,Verified,28,Engineer,Medium,Low,628,26710,0
CUST00448,ACC00448,Current,2025-08-02,Pending,57,Freelancer,Medium,Medium,771,361831,0
CUST00449,ACC00449,Current,2024-12-07,Verified,22,Engineer,Low,Low,816,498222,0
CUST00450,ACC00450,Savings,2023-12-20,Verified,54,Student,High,Medium,623,194594,0
CUST00451,ACC00451,Current,2023-07-04,Pending,39,Engineer,Low,Medium,823,161186,0
CUST00452,ACC00452,Current,2022-07-18,Verified,49,Engineer,Medium,Medium,638,32648,0
CUST00453,ACC00453,Savings,2025-02-06,Verified,46,Student,Medium,Low,674,232015,0
CUST00454,ACC00454,Current,2022-07-12,Verified,42,Freelancer,High,Medium,832,257297,0
CUST00455,ACC00455,Current,2022-09-18,Verified,52,Teacher,Low,Medium,732,342462,0
CUST00456,ACC00456,Savings,2024-06-09,Pending,31,Freelancer,High,Medium,707,343184,0
CUST00457,ACC00457,Current,2023-07-17,Pending,35,Engineer,High,Medium,720,129676,0
CUST00458,ACC00458,Current,2022-08-05,Verified,59,Freelancer,Medium,Low,724,161489,0
CUST00459,ACC00459,Current,2023-03-28,Pending,23,Unemployed,Low,Low,654,94903,0
CUST00460,ACC00460,Current,2025-02-06,Verified,25,Unemployed,Medium,Low,839,424173,0
CUST00461,ACC00461,Savings,2023-12-04,Verified,60,Student,High,Low,700,92778,0
CUST00462,ACC00462,Current,2025-08-03,Verified,48,Engineer,Medium,Low,849,128224,0
CUST00463,ACC00463,Current,2024-09-24,Verified,33,Engineer,Medium,Medium,605,309314,0
CUST00464,ACC00464,Current,2023-06-13,Verified,24,Freelancer,Low,Low,642,95807,0
CUST00465,ACC00465,Current,2024-01-07,Pending,22,Business,High,Low,631,270421,0
CUST00466,ACC00466,Current,2024-05-03,Verified,27,Student,High,Medium,752,165236,0
CUST00467,ACC00467,Savings,2025-06-19,Verified,19,Teacher,High,Medium,749,382987,0
CUST00468,ACC00468,Savings,2022-06-05,Verified,49,Freelancer,Medium,Low,812,423816,0
CUST00469,ACC00469,Current,2022-03-17,Verified,21,Unemployed,High,Medium,607,222465,0
CUST00470,ACC00470,Current,2023-08-20,Verified,19,Teacher,Medium,Low,762,210189,0
CUST00471,ACC00471,Savings,2025-08-31,Verified,32,Student,High,Medium,834,272301,0
CUST00472,ACC00472,Current,2025-04-21,Verified,42,Teacher,Low,Low,804,445641,0
CUST00473,ACC00473,Current,2025-04-01,Verified,51,Unemployed,High,Medium,846,25578,0
CUST00474,ACC00474,Savings,2025-08-14,Verified,39,Freelancer,Medium,Low,778,101427,0
CUST00475,ACC00475,Savings,2024-12-13,Verified,54,Unemployed,Low,Medium,799,456401,0
CUST00476,ACC00476,Current,2022-11-16,Verified,32,Unemployed,Low,Medium,748,64487,0
CUST00477,ACC00477,Current,2024-09-10,Verified,22,Business,High,Low,850,306883,0
CUST00478,ACC00478,Savings,2023-10-28,Pending,25,Freelancer,Medium,Medium,708,104387,0
CUST00479,ACC00479,Current,2022-05-26,Pending,53,Student,Low,Medium,797,465591,0
CUST00480,ACC00480,Savings,2025-06-30,Pending,51,Freelancer,Low,Medium,605,70050,0
CUST00481,ACC00481,Current,2025-08-25,Verified,24,Unemployed,Low,Medium,783,181367,0
CUST00482,ACC00482,Current,2023-10-28,Verified,62,Engineer,High,Medium,783,307713,0
CUST00483,ACC00483,Current,2025-06-13,Pending,51,Student,High,Medium,786,238639,0
CUST00484,ACC00484,Current,2025-07-27,Verified,61,Teacher,Medium,Medium,755,384021,0
CUST00485,ACC00485,Savings,2022-02-19,Verified,31,Student,Low,Low,646,252776,0
CUST00486,ACC00486,Savings,2023-09-20,Pending,27,Engineer,High,Medium,681,128776,0
CUST00487,ACC00487,Current,2024-10-06,Verified,34,Business,High,Medium,676,439492,0
CUST00488,ACC00488,Savings,2024-06-01,Verified,45,Unemployed,Medium,Medium,611,344614,0
CUST00489,ACC00489,Current,2022-05-06,Verified,59,Business,High,Medium,626,338120,0
CUST00490,ACC00490,Current,2023-04-09,Pending,23,Engineer,High,Low,697,395879,0
CUST00491,ACC00491,Current,2024-01-29,Verified,42,Freelancer,Low,Medium,669,293656,0
CUST00492,ACC00492,Current,2022-11-21,Verified,24,Engineer,Medium,Low,607,147732,0
CUST00493,ACC00493,Savings,2023-09-29,Verified,49,Teacher,High,Low,717,27045,0
CUST00494,ACC00494,Savings,2022-06-18,Pending,50,Teacher,High,Medium,721,428756,0
CUST00495,ACC00495,Savings,2024-01-11,Pending,36,Unemployed,High,Medium,788,417246,0
CUST00496,ACC00496,Current,2024-02-29,Verified,42,Engineer,Low,Medium,785,87367,0
CUST00497,ACC00497,Current,2024-08-31,Verified,46,Student,High,Medium,723,215958,0
CUST00498,ACC00498,Savings,2023-07-23,Verified,25,Freelancer,Low,Low,833,230381,0
CUST00499,ACC00499,Current,2024-03-22,Verified,58,Freelancer,High,Low,617,24123,0
CUST00500,ACC00500,Savings,2024-08-11,Verified,47,Freelancer,High,Medium,798,39398,0
CUST00501,ACC00501,Current,2024-01-12,Verified,37,Freelancer,Medium,Medium,784,493149,0
CUST00502,ACC00502,Savings,2025-08-16,Verified,35,Student,Low,Medium,738,163570,0
CUST00503,ACC00503,Current,2025-04-06,Verified,43,Unemployed,Medium,Low,653,164028,0
CUST00504,ACC00504,Savings,2022-12-25,Pending,37,Business,High,Low,619,215189,0
CUST00505,ACC00505,Savings,2024-03-07,Verified,21,Engineer,High,Medium,706,296470,0
CUST00506,ACC00506,Savings,2022-04-10,Verified,62,Freelancer,Medium,Low,755,206177,0
CUST00507,ACC00507,Current,2025-06-01,Verified,57,Engineer,Low,Low,617,95073,0
CUST00508,ACC00508,Savings,2022-04-24,Pending,43,Student,Low,Medium,746,88515,0
CUST00509,ACC00509,Current,2025-01-13,Verified,42,Engineer,High,Low,783,161841,0
CUST00510,ACC00510,Savings,2022-03-27,Verified,27,Unemployed,Medium,Low,683,121967,0
CUST00511,ACC00511,Current,2023-06-03,Verified,49,Teacher,Low,Low,789,459677,0
CUST00512,ACC00512,Current,2023-12-12,Verified,58,Engineer,Low,Low,688,370236,0
CUST00513,ACC00513,Savings,2025-07-19,Verified,30,Engineer,High,Medium,705,128453,0
CUST00514,ACC00514,Current,2022-10-09,Verified,60,Engineer,High,Medium,718,403585,0
CUST00515,ACC00515,Current,2024-07-09,Pending,47,Freelancer,High,Medium,825,218004,0
CUST00516,ACC00516,Savings,2024-10-14,Verified,37,Engineer,Medium,Medium,609,483315,0
CUST00517,ACC00517,Current,2023-08-29,Verified,53,Teacher,Low,Medium,610,75029,0
CUST00518,ACC00518,Current,2022-05-30,Verified,65,Student,High,Medium,718,69361,0
CUST00519,ACC00519,Current,2022-11-14,Verified,64,Business,High,Medium,625,207829,0
CUST00520,ACC00520,Current,2023-01-17,Verified,44,Business,High,Low,796,157381,0
CUST00521,ACC00521,Current,2025-07-19,Verified,57,Teacher,High,Low,727,169828,0
CUST00522,ACC00522,Savings,2025-01-06,Verified,33,Unemployed,Medium,Low,810,276668,0
CUST00523,ACC00523,Savings,2025-06-16,Verified,49,Unemployed,High,Low,621,280716,0
CUST00524,ACC00524,Current,2025-03-11,Verified,49,Unemployed,High,Low,800,221757,0
CUST00525,ACC00525,Current,2023-11-05,Verified,39,Engineer,Low,Medium,711,480462,0
CUST00526,ACC00526,Savings,2024-09-05,Pending,47,Engineer,Medium,Medium,633,473432,0
CUST00527,ACC00527,Savings,2022-10-16,Verified,62,Engineer,High,Medium,672,330605,0
CUST00528,ACC00528,Current,2024-01-25,Verified,31,Freelancer,High,Low,687,232233,0
CUST00529,ACC00529,Current,2025-05-20,Verified,39,Engineer,Medium,Low,658,181318,0
CUST00530,ACC00530,Savings,2024-02-07,Verified,64,Student,Low,Low,726,437941,0
CUST00531,ACC00531,Savings,2025-08-12,Verified,46,Engineer,Low,Medium,788,86474,0
CUST00532,ACC00532,Savings,2023-11-19,Pending,49,Engineer,Medium,Low,747,408530,0
CUST00533,ACC00533,Savings,2022-01-25,Verified,47,Freelancer,Low,Low,810,96705,0
CUST00534,ACC00534,Savings,2024-11-26,Verified,51,Student,High,Medium,826,20535,0
CUST00535,ACC00535,Savings,2024-10-20,Verified,46,Teacher,Low,Low,785,283397,0
CUST00536,ACC00536,Current,2024-02-13,Verified,19,Unemployed,Medium,Low,690,220901,0
CUST00537,ACC00537,Current,2023-05-18,Verified,46,Business,Low,Low,819,109362,0
CUST00538,ACC00538,Savings,2023-02-21,Verified,60,Teacher,High,Low,820,430248,0
CUST00539,ACC00539,Current,2023-05-03,Verified,42,Unemployed,Medium,Low,704,395476,0
CUST00540,ACC00540,Current,2024-06-10,Verified,52,Unemployed,Medium,Medium,814,115016,0
CUST00541,ACC00541,Savings,2024-11-30,Verified,43,Engineer,High,Medium,825,337846,0
CUST00542,ACC00542,Savings,2023-02-23,Verified,25,Engineer,High,Medium,763,229929,0
CUST00543,ACC00543,Savings,2022-06-28,Pending,49,Engineer,Low,Low,656,159205,0
CUST00544,ACC00544,Current,2024-02-01,Verified,46,Business,Medium,Medium,764,266561,0
CUST00545,ACC00545,Current,2024-08-26,Pending,25,Teacher,High,Medium,850,342268,0
