device_id,account_id,device_type,device_os,device_model,vpn_usage_flag,device_trust_score
D2070,A482,Laptop,Android,us,False,0.836362319430332
D3248,A483,Mobile,Windows,rich,False,0.8882674240252191
D2666,A484,Mobile,iOS,project,False,0.8752942935769301
D1849,A485,Mobile,iOS,fine,False,0.9703474031472967
D1388,A486,Laptop,iOS,increase,False,0.7136339141024374
D1703,A487,Mobile,iOS,first,False,0.7842889568776691
D1748,A488,Laptop,Windows,film,False,0.9851234452229676
D1044,A489,Laptop,Android,popular,False,0.967079135167275
D2813,A490,Laptop,Android,American,False,0.8366970258357138
D373,A491,Mobile,Android,several,False,0.886039779340461
D1768,A492,Mobile,Windows,hand,False,0.7832143548943398
D3026,A493,Laptop,Android,image,False,0.7564363479171283
D2278,A494,Mobile,Windows,position,False,0.8391095214819946
D3918,A495,Laptop,Windows,mother,False,0.8060056684078158
D500,A496,Laptop,iOS,interview,False,0.8750968335552616
D3578,A497,Laptop,Windows,race,False,0.7233203910894954
D210,A498,Laptop,Windows,thought,False,0.9923184422998499
D1279,A499,Laptop,Android,man,False,0.9958632233438809
D2367,A500,Mobile,Android,candidate,False,0.9094485142059235
D2689,A501,Laptop,Android,song,False,0.8608289099032361
D3470,A502,Mobile,iOS,accept,False,0.7928582848858983
D3462,A503,Laptop,Android,sign,False,0.9441385059120846
D3123,A504,Laptop,Windows,environmental,False,0.9054193517661637
D926,A505,Laptop,Windows,model,False,0.7487850818034674
D3991,A506,Mobile,Windows,word,False,0.9732781553481528
D3805,A507,Laptop,Android,interview,False,0.9467611728769507
D738,A508,Laptop,Windows,box,False,0.9849399739875773
D3122,A509,Laptop,iOS,treat,False,0.917715852516508
D1437,A510,Mobile,Android,second,False,0.8840245587807369
D3562,A511,Mobile,Windows,bag,False,0.8254729108871857
D2692,A512,Laptop,Android,soon,False,0.979818545006204
D581,A513,Mobile,Android,able,False,0.9598191668501225
D3056,A514,Mobile,iOS,value,False,0.7135656010318567
D1719,A515,Laptop,iOS,collection,False,0.7079100923491756
D644,A516,Laptop,iOS,make,False,0.8129390100634148
D2955,A517,Laptop,Windows,need,False,0.9431659992345498
D2442,A518,Mobile,Android,staff,False,0.9961828387944833
D637,A519,Mobile,Windows,available,False,0.7451250673310584
D203,A520,Mobile,iOS,marriage,False,0.8782392146056406
D1814,A521,Laptop,iOS,end,False,0.8142672569893065
D2486,A522,Laptop,iOS,forget,False,0.990974319344381
D1118,A523,Mobile,Windows,simple,False,0.9526356769407126
D466,A524,Laptop,iOS,rise,False,0.9514986114133414
D454,A525,Laptop,Windows,without,False,0.840607947938491
D2779,A526,Laptop,Windows,left,False,0.8244458507012995
D2732,A527,Laptop,Android,whom,False,0.7820221215792118
D903,A528,Laptop,Windows,military,False,0.7169126489952781
D224,A529,Mobile,Android,television,False,0.959416712876516
D1234,A530,Mobile,Android,three,False,0.9438703027390233
D3130,A531,Laptop,iOS,whether,False,0.9999153019858391
D1343,A532,Mobile,Android,actually,False,0.9989910511221716
D2037,A533,Laptop,Android,player,False,0.8666295116807883
D529,A534,Laptop,Windows,pattern,False,0.9306962245541531
D2882,A535,Mobile,Windows,charge,False,0.9834297189647284
D2288,A536,Laptop,Android,either,False,0.9548942172032234
D1626,A537,Mobile,iOS,attorney,False,0.7742044305229593
D76,A538,Laptop,Android,if,False,0.835163240593028
D3531,A539,Laptop,Windows,reach,False,0.7387478245454484
D1758,A540,Laptop,Windows,value,False,0.9862153081776167
D2622,A541,Laptop,iOS,speak,False,0.881852390335264
D471,A542,Laptop,Android,top,False,0.7685928416510388
D3957,A543,Laptop,Android,but,False,0.901510205321757
D3282,A544,Laptop,Windows,take,False,0.8854384721373687
D3767,A545,Laptop,Android,kind,False,0.8074488154098521
D1788,A546,Mobile,Android,class,False,0.7340672776598887
D1784,A547,Laptop,Windows,such,False,0.9014719586778399
D322,A548,Laptop,iOS,treat,False,0.856092310271138
D3054,A549,Laptop,Android,magazine,False,0.9316955175206918
D1364,A550,Mobile,Android,same,False,0.856049050333598
D2090,A551,Mobile,Windows,energy,False,0.955654450095562
D2088,A552,Mobile,iOS,whom,False,0.8655720516323456
D1438,A553,Mobile,Android,approach,False,0.8682813914606159
D421,A554,Mobile,iOS,social,False,0.9629960807975035
D808,A555,Mobile,Windows,mission,False,0.8210448598637191
D626,A556,Mobile,Android,cold,False,0.7402045685351922
D3896,A557,Laptop,iOS,then,False,0.7086348028940016
D3090,A558,Laptop,Windows,enough,False,0.9265411767020857
D3785,A559,Laptop,Windows,Democrat,False,0.8860928654060394
D1294,A560,Mobile,iOS,analysis,False,0.9112239304297671
D279,A561,Laptop,iOS,turn,False,0.7638892484526731
D2586,A562,Laptop,iOS,bad,False,0.7409114426760309
D2422,A563,Mobile,iOS,report,False,0.7043633997003645
D2078,A564,Mobile,iOS,join,False,0.805176267641979
D1891,A565,Laptop,Android,within,False,0.8769753060563898
D233,A566,Laptop,iOS,manage,False,0.8176732135299196
D314,A567,Mobile,Windows,then,False,0.8312424766071187
D2433,A568,Laptop,iOS,better,False,0.9712476083481245
D2377,A569,Mobile,iOS,view,False,0.80447664010699
D3723,A570,Mobile,iOS,foot,False,0.8541968467479433
D2478,A571,Laptop,Windows,happen,False,0.935095903822343
D617,A572,Mobile,iOS,really,False,0.818962834696381
D423,A573,Laptop,Windows,sign,False,0.8866260100683621
D345,A574,Mobile,Android,know,False,0.9587091126240235
D1014,A575,Laptop,iOS,program,False,0.9848561870972926
D2146,A576,Mobile,iOS,produce,False,0.7441220442787113
D1527,A577,Laptop,iOS,cover,False,0.9779762875484483
D1674,A578,Laptop,Windows,candidate,False,0.8476348879238614
D2448,A579,Mobile,Windows,whether,False,0.7774733164896874
D2651,A580,Laptop,Android,man,False,0.8377407268714784
D1350,A581,Mobile,Windows,show,False,0.9940097725856432
D2778,A582,Laptop,iOS,country,False,0.8477854281978608
D1032,A583,Mobile,iOS,sure,False,0.7986254830862525
D333,A584,Mobile,iOS,your,False,0.8900202562950177
D1270,A585,Laptop,Android,specific,False,0.7720436856334579
D2437,A586,Mobile,iOS,good,False,0.7227589984325992
D2289,A587,Laptop,Windows,small,False,0.7386639165731947
D3242,A588,Laptop,Android,economic,False,0.7384137516873317
D2744,A589,Mobile,Windows,smile,False,0.7455708080536882
D2746,A590,Laptop,Windows,let,False,0.741648151794823
D1482,A591,Mobile,iOS,chance,False,0.8922624234409644
D1265,A592,Mobile,Android,bank,False,0.7545640253197434
D1399,A593,Laptop,Android,card,False,0.8037001849971589
D927,A594,Mobile,Android,push,False,0.9690365229718035
D316,A595,Laptop,Android,what,False,0.8421884920788617
D2079,A596,Mobile,Windows,less,False,0.9002673215563082
D1379,A597,Mobile,Windows,money,False,0.7516959613604889
D1543,A598,Mobile,Android,start,False,0.7576867056426012
D740,A599,Mobile,Windows,significant,False,0.7122605848799436
D1792,A600,Mobile,iOS,record,False,0.7506805189216493
D1492,A601,Mobile,iOS,student,False,0.7835771017095876
D2500,A602,Laptop,Windows,agreement,False,0.753103145283024
D3210,A603,Laptop,Android,line,False,0.7266107601271167
D2187,A604,Mobile,iOS,world,False,0.7361907613301802
D3955,A605,Laptop,Android,deal,False,0.8382336304098177
D1506,A606,Laptop,iOS,customer,False,0.7619001155217378
D3151,A607,Laptop,iOS,trip,False,0.8092809583144226
D2059,A608,Laptop,Android,miss,False,0.8510251812564571
D3345,A609,Mobile,Windows,purpose,False,0.9071184485888095
D566,A610,Laptop,Android,language,False,0.7117936419523296
D2626,A611,Laptop,iOS,together,False,0.9398231196727128
D2271,A612,Mobile,Windows,glass,False,0.8883701168472723
D3464,A613,Mobile,iOS,civil,False,0.7245277095846615
D343,A614,Mobile,iOS,watch,False,0.9620735872320332
D1840,A615,Mobile,iOS,already,False,0.9762617201595439
D375,A616,Mobile,iOS,assume,False,0.7183233879564591
D3623,A617,Laptop,Android,partner,False,0.7830632944441611
D1699,A618,Mobile,iOS,hair,False,0.9418603839379184
D2056,A619,Laptop,Android,must,False,0.9244779071150975
D1581,A620,Mobile,iOS,both,False,0.7553563058069132
D919,A621,Mobile,iOS,picture,False,0.762804797001013
D3812,A622,Mobile,Windows,pressure,False,0.8111416308374145
D2662,A623,Laptop,Android,above,False,0.8453568955573063
D563,A624,Mobile,iOS,show,False,0.8854764314590888
D3757,A625,Laptop,Windows,trade,False,0.8106740918709316
D3404,A626,Mobile,Windows,question,False,0.8387604148399443
D1921,A627,Laptop,Windows,cup,False,0.924241281440127
D21,A628,Mobile,Android,per,False,0.7110049608671793
D1048,A629,Mobile,Android,right,False,0.7757310833032062
D2247,A630,Laptop,Android,order,False,0.9140048757653657
D3179,A631,Laptop,Android,general,False,0.9685620513061598
D1233,A632,Mobile,Android,soldier,False,0.8535032326346998
D976,A633,Laptop,Windows,bad,False,0.8596340455795947
D3251,A634,Laptop,Android,arrive,False,0.7321516034019327
D454,A635,Laptop,Windows,almost,False,0.8342237100470364
D2195,A636,Mobile,Windows,single,False,0.8597851799365069
D2110,A637,Mobile,Windows,bank,False,0.7727411510904189
D588,A638,Laptop,iOS,sound,False,0.7807729692848142
D6,A639,Laptop,Android,face,False,0.8131852489313868
D2337,A640,Laptop,Android,statement,False,0.7060213593333179
D2721,A641,Mobile,Windows,smile,False,0.7966237496749534
D3992,A642,Laptop,Android,general,False,0.7634344020989634
D3905,A643,Mobile,iOS,hard,False,0.7982492056533743
D3577,A644,Laptop,Android,company,False,0.7359286395457754
D2603,A645,Laptop,iOS,information,False,0.9671581842219685
D1038,A646,Mobile,iOS,smile,False,0.8780777360662146
D3229,A647,Mobile,iOS,crime,False,0.9037306957433469
D987,A648,Mobile,Windows,not,False,0.9367513715822015
D3011,A649,Laptop,Android,window,False,0.8495326596787172
D181,A650,Laptop,Windows,network,False,0.7260760864262271
D1386,A651,Mobile,Windows,Mrs,False,0.8611319625455643
D1903,A652,Laptop,Windows,price,False,0.8760523354062637
D746,A653,Mobile,Android,similar,False,0.9236318422552989
D2932,A654,Laptop,Android,himself,False,0.8294978638689038
D1201,A655,Mobile,Android,power,False,0.7382740908386691
D3240,A656,Mobile,Android,town,False,0.7851327717396173
D1292,A657,Laptop,Windows,heavy,False,0.8089246889195905
D1631,A658,Laptop,iOS,bill,False,0.8937751723994803
D149,A659,Mobile,iOS,democratic,False,0.8712334914006735
D1462,A660,Mobile,Windows,real,False,0.8068290177693538
D1359,A661,Laptop,Android,hand,False,0.9959545746378939
D3274,A662,Laptop,iOS,action,False,0.8817324458070661
D3643,A663,Laptop,Windows,bring,False,0.7711680375207983
D1801,A664,Laptop,iOS,rock,False,0.7305347417861211
D3988,A665,Mobile,iOS,meeting,False,0.7458577417552996
D2834,A666,Laptop,iOS,create,False,0.7737873185153524
D3785,A667,Laptop,Android,ago,False,0.7482044119778667
D2978,A668,Laptop,Android,decide,False,0.7559701072153917
D1763,A669,Mobile,Windows,drive,False,0.7855285506081541
D1203,A670,Laptop,Android,much,False,0.7520120785884264
D327,A671,Laptop,Windows,build,False,0.9690296273879275
D1210,A672,Laptop,iOS,read,False,0.7240701236984927
D2468,A673,Laptop,Android,modern,False,0.8573534168710764
D2825,A674,Laptop,iOS,page,False,0.8231190480968984
D1831,A675,Mobile,Windows,sell,False,0.9947135850725819
D3563,A676,Laptop,Windows,approach,False,0.7336116706504157
D1781,A677,Laptop,Windows,some,False,0.8193566797137225
D3241,A678,Mobile,Android,billion,False,0.9908411299826106
D2749,A679,Laptop,iOS,within,False,0.9596521377681941
D2101,A680,Mobile,Android,culture,False,0.9451216212847839
D584,A681,Laptop,Android,magazine,False,0.7773708481134819
D517,A682,Mobile,Android,participant,False,0.7512662762170197
D3188,A683,Laptop,iOS,hot,False,0.9005929659773293
D1568,A684,Mobile,Windows,pattern,False,0.9788127967382758
D628,A685,Laptop,iOS,head,False,0.8670288679041789
D1523,A686,Laptop,Android,big,False,0.8714838068409699
D2350,A687,Mobile,Windows,drop,False,0.7839937280980852
D1503,A688,Laptop,iOS,feeling,False,0.930847879957581
D2660,A689,Laptop,Android,case,False,0.756113124567257
D3934,A690,Mobile,Android,occur,False,0.797103770921273
D3013,A691,Mobile,iOS,professional,False,0.8276309315849251
D2120,A692,Laptop,Windows,give,False,0.8522831136053365
D482,A693,Laptop,iOS,view,False,0.772722919724524
D2883,A694,Laptop,Android,job,False,0.734451047421761
D2506,A695,Laptop,Windows,laugh,False,0.8831860127324898
D3753,A696,Laptop,Android,thought,False,0.7865891659720767
D502,A697,Mobile,Android,power,False,0.8743714664267837
D1851,A698,Mobile,Windows,cold,False,0.7463088145822606
D1823,A699,Mobile,Windows,should,False,0.8443420305564452
D3963,A700,Laptop,Windows,will,False,0.8597768297654758
D1423,A701,Mobile,Windows,series,False,0.715547061046728
D2220,A702,Laptop,iOS,usually,False,0.8009812834581761
D3487,A703,Mobile,Windows,condition,False,0.7403244030816922
D2906,A704,Mobile,iOS,increase,False,0.7190124911418303
D2083,A705,Mobile,Android,contain,False,0.9969880697169835
D823,A706,Mobile,Android,answer,False,0.7967061534924169
D3237,A707,Laptop,Android,power,False,0.9429623337563904
D1478,A708,Laptop,iOS,month,False,0.7763921964291292
D3291,A709,Mobile,Windows,whether,False,0.9044508166671787
D3621,A710,Mobile,Android,answer,False,0.928068357966906
D1266,A711,Laptop,Windows,stay,False,0.8786916221823533
D2944,A712,Laptop,Windows,direction,False,0.8414728565650476
D1682,A713,Laptop,Windows,at,False,0.8235522742441805
D302,A714,Mobile,iOS,room,False,0.8046604799628986
D2631,A715,Mobile,iOS,team,False,0.9788587432743477
D1908,A716,Laptop,Android,road,False,0.9491858223363188
D3596,A717,Mobile,Android,if,False,0.9895080731999537
D1772,A718,Mobile,Android,concern,False,0.7372891670456634
D2122,A719,Mobile,iOS,to,False,0.9192602425610933
D674,A720,Mobile,iOS,almost,False,0.9815021370463113
D3828,A721,Mobile,iOS,weight,False,0.754369919849698
D3880,A722,Laptop,Android,finish,False,0.7199488802100332
D1026,A723,Mobile,Windows,important,False,0.9223361947870177
D3917,A724,Laptop,Android,forget,False,0.8723419339539735
D2560,A725,Laptop,Windows,method,False,0.9525486330274816
D2185,A726,Mobile,Windows,partner,False,0.7419317129878868
D2625,A727,Mobile,Windows,ready,False,0.9385801935579671
D3856,A728,Mobile,Android,former,False,0.7604881960143233
D2698,A729,Laptop,Windows,miss,False,0.7490967828597113
D168,A730,Mobile,Android,forget,False,0.7492797393792978
D186,A731,Laptop,Windows,view,False,0.9443724160694147
D863,A732,Laptop,Windows,about,False,0.89955916620886
D2617,A733,Mobile,iOS,work,False,0.8569196274307358
D3641,A734,Laptop,Windows,technology,False,0.8076491452370507
D3918,A735,Laptop,iOS,tax,False,0.9631601622439325
D1003,A736,Laptop,iOS,tonight,False,0.8177335322267906
D1857,A737,Mobile,Windows,eat,False,0.9449798318414732
D245,A738,Mobile,iOS,make,False,0.8317404725710655
D1702,A739,Laptop,iOS,produce,False,0.8130833288274723
D835,A740,Laptop,Windows,discussion,False,0.8388039357008819
D588,A741,Laptop,Windows,month,False,0.7904133622492426
D1307,A742,Laptop,iOS,radio,False,0.9242828140528754
D535,A743,Laptop,Windows,improve,False,0.8508161170277437
D2300,A744,Mobile,iOS,middle,False,0.7696638085440451
D990,A745,Laptop,Android,star,False,0.9698723719823705
D1095,A746,Laptop,Android,approach,False,0.8151673664119634
D577,A747,Mobile,Android,boy,False,0.8630658583341966
D1188,A748,Laptop,Windows,with,False,0.971941633289364
D1712,A749,Mobile,Android,threat,False,0.8872713987741976
D3332,A750,Laptop,Windows,film,False,0.7350694122125092
D2953,A751,Laptop,Android,mouth,False,0.9819496370840426
D3125,A752,Mobile,iOS,upon,False,0.8883124159214253
D2108,A753,Laptop,iOS,throughout,False,0.8004716843971258
D3600,A754,Laptop,iOS,responsibility,False,0.7417816217990162
D94,A755,Mobile,iOS,along,False,0.9382075567810888
D2070,A756,Laptop,Android,experience,False,0.886021826778554
D881,A757,Laptop,Android,thank,False,0.8600383275928964
D207,A758,Laptop,iOS,Mr,False,0.9681677749152873
D2447,A759,Laptop,iOS,need,False,0.9365791633673592
D2198,A760,Mobile,Android,health,False,0.7455024639198253
D1765,A761,Mobile,iOS,eight,False,0.7935166203386644
D2979,A762,Laptop,iOS,wind,False,0.7745467419443397
D1498,A763,Mobile,iOS,enough,False,0.923183887771803
D209,A764,Mobile,iOS,throughout,False,0.7100597304207338
D2266,A765,Laptop,Android,box,False,0.8709669054613949
D1582,A766,Laptop,Windows,professional,False,0.9287376057222072
D1145,A767,Mobile,Android,responsibility,False,0.9630296910285248
D3993,A768,Mobile,iOS,break,False,0.8026245246147722
D1528,A769,Laptop,Windows,claim,False,0.9463771914016038
D3845,A770,Laptop,Android,wide,False,0.7331895210865621
D815,A771,Laptop,Windows,certainly,False,0.9539356875203555
D164,A772,Mobile,Android,report,False,0.7382465986995946
D561,A773,Laptop,iOS,ball,False,0.8191861871681101
D2127,A774,Laptop,Android,city,False,0.9391886097338661
D2483,A775,Mobile,iOS,base,False,0.7449752282046321
D3814,A776,Laptop,Android,box,False,0.7687754185697924
D1609,A777,Laptop,Windows,country,False,0.9166757705179198
D1377,A778,Laptop,Windows,adult,False,0.9160109609638223
D2305,A779,Laptop,iOS,movie,False,0.8923442898655891
D3341,A780,Mobile,iOS,wide,False,0.9081845333401299
D1356,A781,Mobile,iOS,rule,False,0.8628173330042788
D2390,A782,Laptop,Windows,save,False,0.7755397176720857
D3572,A783,Mobile,Windows,authority,False,0.8037087980511758
D1943,A784,Laptop,Windows,authority,False,0.7544793150404276
D3206,A785,Mobile,Windows,why,False,0.9725351684000885
D210,A786,Laptop,Android,commercial,False,0.8750175384298361
D2147,A787,Laptop,Android,dream,False,0.8202554250290919
D3365,A788,Mobile,Android,school,False,0.8386017410932398
D2345,A789,Mobile,Android,nor,False,0.9841850018835445
D77,A790,Laptop,iOS,color,False,0.746005420934824
D1715,A791,Mobile,iOS,gas,False,0.8758689496050391
D2828,A792,Mobile,iOS,key,False,0.8517666036653397
D2055,A793,Laptop,Windows,course,False,0.8834362706303943
D2979,A794,Mobile,Windows,scientist,False,0.7054330551462521
D565,A795,Mobile,Windows,pattern,False,0.9616371726832454
D1331,A796,Laptop,Windows,those,False,0.9796354847450837
D1543,A797,Laptop,Android,assume,False,0.8695399550767626
D1882,A798,Laptop,Windows,economic,False,0.9089952471630677
D1451,A799,Laptop,Windows,pretty,False,0.9767498143531888
D1983,A800,Mobile,Android,bill,False,0.9121715902940195
D1142,A801,Laptop,Android,commercial,False,0.7457617128742784
D3856,A802,Laptop,iOS,alone,False,0.872886508050044
D2887,A803,Mobile,Windows,note,False,0.8820145139148567
D2887,A804,Laptop,iOS,medical,False,0.8272392013907157
D1965,A805,Laptop,Windows,system,False,0.9209332706874168
D3824,A806,Laptop,iOS,he,False,0.9803101044307044
